transaction_id,bill_number,date,time,day_name,is_weekend,month,year,festival_season,weather_tag,store_name,store_city,store_state,region,gender,loyalty_member,product_id,product_name,category,subcategory,brand,unit_size,quantity_sold,mrp,selling_price,discount_amount,discount_percent,gross_sales,net_sales,payment_mode,stock_before_sale,stock_after_sale,reorder_level,low_stock_flag,dead_stock_flag,promotion_type,return_flag,return_reason,basket_size,margin_percent,profit_amount
T20250029216,B20250010206,10/2/2025,15:49:59,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P030,Parle-G Biscuits 100g,Snacks,Biscuits,Parle,100g,1,10,10,0,0,10,10,upi,750,749,150,0,0,none,0,,10,18,1.8
T20250029217,B20250010206,10/2/2025,15:49:59,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P066,Lizol Floor Cleaner 1L,Cleaning Supplies,Cleaner,Lizol,1L,2,170,170,0,0,340,340,upi,80,78,40,0,0,none,0,,10,18,61.2
T20250008505,B20250002997,10/2/2025,16:28:32,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P030,Parle-G Biscuits 100g,Snacks,Biscuits,Parle,100g,2,10,7,6,30,20,14,upi,600,598,150,0,0,combo offer,0,,4,18,2.52
T20250008506,B20250002997,10/2/2025,16:28:32,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P076,Apple 1kg,Fruits & Vegetables,Fruits,Local Farm,1kg,2,160,160,0,0,320,320,upi,80,78,40,0,0,none,0,,4,12,38.4
T20250008507,B20250002997,10/2/2025,16:28:32,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P051,Lux Soap 100g,Personal Care,Soap,Lux,100g,1,35,26.25,8.75,25,35,26.25,upi,450,449,90,0,0,combo offer,0,,4,20,5.25
T20250061129,B20250021432,10/2/2025,16:31:45,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P056,Colgate Toothpaste 200g,Personal Care,Toothpaste,Colgate,200g,2,110,110,0,0,220,220,card,280,278,70,0,0,none,0,,4,20,44
T20250061130,B20250021432,10/2/2025,16:31:45,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P017,Amul Taaza Milk 1L,Dairy,Milk,Amul,1L,4,64,64,0,0,256,256,card,360,356,120,0,0,none,0,,4,9,23.04
T20250061131,B20250021432,10/2/2025,16:31:45,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P092,Almonds 500g,Health & Wellness,Dry Fruits,Local Brand,500g,2,420,420,0,0,840,840,card,60,58,30,0,0,none,0,,4,20,168
T20250061132,B20250021432,10/2/2025,16:31:45,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P085,MDH Garam Masala 100g,Grocery,Masala,MDH,100g,4,75,59.25,63,21,300,237,card,250,246,50,0,0,seasonal offer,0,,4,10,23.7
T20250016951,B20250005945,10/2/2025,16:34:25,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P008,Tata Salt 1kg,Grocery,Salt,Tata,1kg,2,28,28,0,0,56,56,upi,480,478,120,0,0,none,0,,8,10,5.6
T20250016952,B20250005945,10/2/2025,16:34:25,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P029,Lays Chips Masala 52g,Snacks,Chips,Lay's,52g,4,20,20,0,0,80,80,upi,240,236,120,0,0,none,0,,8,18,14.4
T20250016953,B20250005945,10/2/2025,16:34:25,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P092,Almonds 500g,Health & Wellness,Dry Fruits,Local Brand,500g,1,420,420,0,0,420,420,upi,150,149,30,0,0,none,0,,8,20,84
T20250081443,B20250028491,10/2/2025,16:55:08,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P067,Vim Dishwash Liquid 500ml,Cleaning Supplies,Dishwash,Vim,500ml,4,120,120,0,0,480,480,cash,250,246,50,0,0,none,0,,6,18,86.4
T20250081444,B20250028491,10/2/2025,16:55:08,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P022,Amul Paneer 200g,Dairy,Paneer,Amul,200g,4,90,90,0,0,360,360,cash,150,146,50,0,0,none,0,,6,9,32.4
T20250081445,B20250028491,10/2/2025,16:55:08,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P043,Frooti Mango Drink 1L,Beverages,Juice,Frooti,1L,4,90,90,0,0,360,360,cash,180,176,60,0,0,none,0,,6,15,54
T20250081446,B20250028491,10/2/2025,16:55:08,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P043,Frooti Mango Drink 1L,Beverages,Juice,Frooti,1L,4,90,81,36,10,360,324,cash,240,236,60,0,0,weekly discount,0,,6,15,48.6
T20250071305,B20250024945,10/2/2025,17:02:19,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P043,Frooti Mango Drink 1L,Beverages,Juice,Frooti,1L,4,90,90,0,0,360,360,upi,240,236,60,0,0,none,0,,12,15,54
T20250071306,B20250024945,10/2/2025,17:02:19,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P053,Lifebuoy Soap 125g,Personal Care,Soap,Lifebuoy,125g,4,40,40,0,0,160,160,upi,160,156,80,0,0,none,0,,12,20,32
T20250023696,B20250008291,10/2/2025,17:08:39,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P079,Tomato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,1,50,50,0,0,50,50,cash,240,239,80,0,0,none,0,,5,12,6
T20250023697,B20250008291,10/2/2025,17:08:39,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P060,Himalaya Face Wash 100ml,Personal Care,Face Wash,Himalaya,100ml,1,140,140,0,0,140,140,cash,105,104,35,0,0,none,0,,5,20,28
T20250023698,B20250008291,10/2/2025,17:08:39,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P058,Bajaj Almond Hair Oil 200ml,Personal Care,Hair Oil,Bajaj,200ml,3,120,120,0,0,360,360,cash,160,157,40,0,0,none,0,,5,20,72
T20250030753,B20250010724,10/2/2025,17:09:29,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P031,Britannia Marie Gold 200g,Snacks,Biscuits,Britannia,200g,2,35,35,0,0,70,70,upi,400,398,100,0,0,none,0,,7,18,12.6
T20250030754,B20250010724,10/2/2025,17:09:29,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P079,Tomato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,1,50,50,0,0,50,50,upi,240,239,80,0,0,none,0,,7,12,6
T20250030755,B20250010724,10/2/2025,17:09:29,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P065,Harpic Toilet Cleaner 1L,Cleaning Supplies,Cleaner,Harpic,1L,3,160,160,0,0,480,480,upi,80,77,40,0,0,none,0,,7,18,86.4
T20250030756,B20250010724,10/2/2025,17:09:29,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P003,Aashirvaad Atta 5kg,Staples,Atta,Aashirvaad,5kg,3,260,260,0,0,780,780,upi,240,237,80,0,0,none,0,,7,8,62.4
T20250030907,B20250010778,10/2/2025,17:30:03,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P033,Haldiram Bhujia 200g,Snacks,Namkeen,Haldiram,200g,3,60,60,0,0,180,180,wallet,360,357,90,0,0,none,0,,6,18,32.4
T20250071603,B20250025052,10/2/2025,17:33:07,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P092,Almonds 500g,Health & Wellness,Dry Fruits,Local Brand,500g,1,420,420,0,0,420,420,card,120,119,30,0,0,none,0,,2,20,84
T20250071604,B20250025052,10/2/2025,17:33:07,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P009,Toor Dal 1kg,Grocery,Dal,Local Brand,1kg,2,150,129,42,14,300,258,card,160,158,80,0,0,member discount,0,,2,10,25.8
T20250009672,B20250003387,10/2/2025,17:34:48,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P013,Fortune Sunlite Oil 1L,Grocery,Oil,Fortune,1L,2,190,190,0,0,380,380,upi,400,398,80,0,0,none,0,,7,10,38
T20250009673,B20250003387,10/2/2025,17:34:48,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P079,Tomato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,1,50,50,0,0,50,50,upi,320,319,80,0,0,none,0,,7,12,6
T20250047860,B20250016752,10/2/2025,17:38:14,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P033,Haldiram Bhujia 200g,Snacks,Namkeen,Haldiram,200g,3,60,60,0,0,180,180,upi,270,267,90,0,0,none,0,,9,18,32.4
T20250047861,B20250016752,10/2/2025,17:38:14,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P004,Aashirvaad Atta 10kg,Staples,Atta,Aashirvaad,10kg,1,500,500,0,0,500,500,upi,200,199,50,0,0,none,0,,9,8,40
T20250016049,B20250005627,10/2/2025,17:43:08,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P079,Tomato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,4,50,50,0,0,200,200,upi,160,156,80,0,0,none,0,,7,12,24
T20250052976,B20250018573,10/2/2025,17:53:28,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P029,Lays Chips Masala 52g,Snacks,Chips,Lay's,52g,1,20,20,0,0,20,20,card,360,359,120,0,0,none,0,,6,18,3.6
T20250052977,B20250018573,10/2/2025,17:53:28,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P005,India Gate Rice 5kg,Staples,Rice,India Gate,5kg,3,700,560,420,20,2100,1680,card,120,117,40,0,0,member discount,0,,6,8,134.4
T20250052978,B20250018573,10/2/2025,17:53:28,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P022,Amul Paneer 200g,Dairy,Paneer,Amul,200g,1,90,73.8,16.2,18,90,73.8,card,200,199,50,0,0,combo offer,0,,6,9,6.64
T20250048094,B20250016837,10/2/2025,18:07:07,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P085,MDH Garam Masala 100g,Grocery,Masala,MDH,100g,4,75,75,0,0,300,300,upi,250,246,50,0,0,none,0,,5,10,30
T20250048095,B20250016837,10/2/2025,18:07:07,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P074,Kwality Walls Cornetto 110ml,Frozen Foods,Ice Cream,Kwality Walls,110ml,2,40,40,0,0,80,80,upi,120,118,60,0,0,none,0,,5,17,13.6
T20250048096,B20250016837,10/2/2025,18:07:07,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P027,Eggs Regular 12pcs,Dairy,Eggs,Local Farm,12pcs,2,85,85,0,0,170,170,upi,180,178,60,0,0,none,0,,5,9,15.3
T20250048097,B20250016837,10/2/2025,18:07:07,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P067,Vim Dishwash Liquid 500ml,Cleaning Supplies,Dishwash,Vim,500ml,1,120,120,0,0,120,120,upi,150,149,50,0,0,none,0,,5,18,21.6
T20250017843,B20250006253,10/2/2025,18:17:29,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P020,Amul Masti Curd 400g,Dairy,Curd,Amul,400g,1,45,45,0,0,45,45,upi,160,159,80,0,0,none,0,,8,9,4.05
T20250048147,B20250016856,10/2/2025,18:21:24,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P078,Potato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,4,35,35,0,0,140,140,card,160,156,80,0,0,none,0,,3,12,16.8
T20250048148,B20250016856,10/2/2025,18:21:24,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P061,Vaseline Body Lotion 400ml,Personal Care,Lotion,Vaseline,400ml,2,260,236.6,46.8,9,520,473.2,card,90,88,30,0,0,combo offer,0,,3,20,94.64
T20250021547,B20250007550,10/2/2025,18:26:59,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P070,Steel Scrubber 3pcs,Home Essentials,Scrubber,Local Brand,3pcs,3,35,35,0,0,105,105,upi,80,77,40,0,0,none,0,,3,18,18.9
T20250021548,B20250007550,10/2/2025,18:26:59,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P073,Amul Ice Cream Family Pack 1L,Frozen Foods,Ice Cream,Amul,1L,4,210,182.7,109.2,13,840,730.8,upi,120,116,40,0,0,member discount,0,,3,17,124.24
T20250021549,B20250007550,10/2/2025,18:26:59,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P013,Fortune Sunlite Oil 1L,Grocery,Oil,Fortune,1L,3,190,190,0,0,570,570,upi,320,317,80,0,0,none,0,,3,10,57
T20250051221,B20250017941,10/2/2025,18:26:59,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P034,Haldiram Moong Dal 200g,Snacks,Namkeen,Haldiram,200g,3,65,65,0,0,195,195,upi,350,347,70,0,0,none,0,,4,18,35.1
T20250051222,B20250017941,10/2/2025,18:26:59,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P025,Amul Butter 100g,Dairy,Butter,Amul,100g,1,52,52,0,0,52,52,upi,240,239,60,0,0,none,0,,4,9,4.68
T20250026620,B20250009320,10/2/2025,18:29:24,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P045,Bisleri Water 1L,Beverages,Water,Bisleri,1L,3,20,18.4,4.8,8,60,55.2,cash,750,747,150,0,0,buy 1 get 1,0,,19,15,8.28
T20250026621,B20250009320,10/2/2025,18:29:24,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P056,Colgate Toothpaste 200g,Personal Care,Toothpaste,Colgate,200g,4,110,89.1,83.6,19,440,356.4,cash,210,206,70,0,0,weekly discount,0,,19,20,71.28
T20250026622,B20250009320,10/2/2025,18:29:24,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P065,Harpic Toilet Cleaner 1L,Cleaning Supplies,Cleaner,Harpic,1L,4,160,160,0,0,640,640,cash,120,116,40,0,0,none,0,,19,18,115.2
T20250026623,B20250009320,10/2/2025,18:29:24,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P065,Harpic Toilet Cleaner 1L,Cleaning Supplies,Cleaner,Harpic,1L,4,160,160,0,0,640,640,cash,160,156,40,0,0,none,0,,19,18,115.2
T20250026461,B20250009262,10/2/2025,18:36:21,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P010,Chana Dal 1kg,Grocery,Dal,Local Brand,1kg,3,120,120,0,0,360,360,upi,350,347,70,0,0,none,0,,3,10,36
T20250026462,B20250009262,10/2/2025,18:36:21,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P052,Dettol Soap 125g,Personal Care,Soap,Dettol,125g,4,45,45,0,0,180,180,upi,160,156,80,0,0,none,0,,3,20,36
T20250016863,B20250005911,10/2/2025,18:39:56,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P059,Parachute Hair Oil 200ml,Personal Care,Hair Oil,Parachute,200ml,4,115,115,0,0,460,460,wallet,250,246,50,0,0,none,0,,3,20,92
T20250016864,B20250005911,10/2/2025,18:39:56,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P021,Mother Dairy Curd 400g,Dairy,Curd,Mother Dairy,400g,2,42,42,0,0,84,84,wallet,140,138,70,0,0,none,0,,3,9,7.56
T20250008917,B20250003133,10/2/2025,18:43:36,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P013,Fortune Sunlite Oil 1L,Grocery,Oil,Fortune,1L,3,190,190,0,0,570,570,upi,400,397,80,0,0,none,0,,5,10,57
T20250008918,B20250003133,10/2/2025,18:43:36,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P059,Parachute Hair Oil 200ml,Personal Care,Hair Oil,Parachute,200ml,3,115,115,0,0,345,345,upi,100,97,50,0,0,none,0,,5,20,69
T20250008919,B20250003133,10/2/2025,18:43:36,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P088,Coriander Powder 200g,Grocery,Spices,Local Brand,200g,3,70,70,0,0,210,210,upi,200,197,40,0,0,none,0,,5,10,21
T20250008920,B20250003133,10/2/2025,18:43:36,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P045,Bisleri Water 1L,Beverages,Water,Bisleri,1L,4,20,15.4,18.4,23,80,61.6,upi,750,746,150,0,0,clearance sale,0,,5,15,9.24
T20250039268,B20250013724,10/2/2025,19:00:31,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,1,P042,Sprite 1.25L,Beverages,Soft Drink,Sprite,1.25L,4,65,65,0,0,260,260,card,140,136,70,0,0,none,0,,18,15,39
T20250001776,B20250000630,10/2/2025,19:10:33,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P076,Apple 1kg,Fruits & Vegetables,Fruits,Local Farm,1kg,2,160,160,0,0,320,320,cash,120,118,40,0,0,none,0,,2,12,38.4
T20250001777,B20250000630,10/2/2025,19:10:33,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P018,Amul Gold Milk 1L,Dairy,Milk,Amul,1L,4,70,70,0,0,280,280,cash,300,296,100,0,0,none,0,,2,9,25.2
T20250076276,B20250026708,10/2/2025,19:15:22,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P074,Kwality Walls Cornetto 110ml,Frozen Foods,Ice Cream,Kwality Walls,110ml,2,40,40,0,0,80,80,upi,120,118,60,0,0,none,0,,4,17,13.6
T20250026214,B20250009176,10/2/2025,19:15:24,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P047,Tata Tea Premium 250g,Grocery,Tea,Tata,250g,1,130,130,0,0,130,130,cash,180,179,60,0,0,none,0,,5,10,13
T20250026215,B20250009176,10/2/2025,19:15:24,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P047,Tata Tea Premium 250g,Grocery,Tea,Tata,250g,3,130,130,0,0,390,390,cash,120,117,60,0,0,none,0,,5,10,39
T20250026216,B20250009176,10/2/2025,19:15:24,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P005,India Gate Rice 5kg,Staples,Rice,India Gate,5kg,4,700,700,0,0,2800,2800,cash,160,156,40,0,0,none,0,,5,8,224
T20250053877,B20250018878,10/2/2025,19:17:06,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P067,Vim Dishwash Liquid 500ml,Cleaning Supplies,Dishwash,Vim,500ml,3,120,120,0,0,360,360,card,100,97,50,0,0,none,0,,8,18,64.8
T20250053878,B20250018878,10/2/2025,19:17:06,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P008,Tata Salt 1kg,Grocery,Salt,Tata,1kg,2,28,28,0,0,56,56,card,480,478,120,0,0,none,0,,8,10,5.6
T20250053879,B20250018878,10/2/2025,19:17:06,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P011,Masoor Dal 1kg,Grocery,Dal,Local Brand,1kg,1,130,130,0,0,130,130,card,350,349,70,0,0,none,0,,8,10,13
T20250051667,B20250018107,10/2/2025,19:18:44,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P007,Sugar 1kg,Grocery,Sugar,Local Mill,1kg,1,45,45,0,0,45,45,card,480,479,120,0,0,none,0,,8,10,4.5
T20250051668,B20250018107,10/2/2025,19:18:44,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P033,Haldiram Bhujia 200g,Snacks,Namkeen,Haldiram,200g,1,60,52.8,7.2,12,60,52.8,card,450,449,90,0,0,festival offer,0,,8,18,9.5
T20250051669,B20250018107,10/2/2025,19:18:44,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P025,Amul Butter 100g,Dairy,Butter,Amul,100g,4,52,52,0,0,208,208,card,120,116,60,0,0,none,0,,8,9,18.72
T20250051670,B20250018107,10/2/2025,19:18:44,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P017,Amul Taaza Milk 1L,Dairy,Milk,Amul,1L,4,64,64,0,0,256,256,card,480,476,120,0,0,none,0,,8,9,23.04
T20250004022,B20250001425,10/2/2025,19:26:20,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P075,Banana 1dozen,Fruits & Vegetables,Fruits,Local Farm,12pcs,1,60,60,0,0,60,60,upi,180,179,60,0,0,none,0,,8,12,7.2
T20250012623,B20250004432,10/2/2025,19:32:54,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P024,Bread Brown 400g,Bakery,Bread,Britannia,400g,3,42,37.8,12.6,10,126,113.4,cash,280,277,70,0,0,weekly discount,0,,4,15,17.01
T20250012624,B20250004432,10/2/2025,19:32:54,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P059,Parachute Hair Oil 200ml,Personal Care,Hair Oil,Parachute,200ml,1,115,115,0,0,115,115,cash,250,249,50,0,0,none,0,,4,20,23
T20250012625,B20250004432,10/2/2025,19:32:54,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P030,Parle-G Biscuits 100g,Snacks,Biscuits,Parle,100g,1,10,10,0,0,10,10,cash,450,449,150,0,0,none,0,,4,18,1.8
T20250012626,B20250004432,10/2/2025,19:32:54,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P074,Kwality Walls Cornetto 110ml,Frozen Foods,Ice Cream,Kwality Walls,110ml,1,40,40,0,0,40,40,cash,120,119,60,0,0,none,0,,4,17,6.8
T20250020654,B20250007240,10/2/2025,20:03:19,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P019,Mother Dairy Toned Milk 1L,Dairy,Milk,Mother Dairy,1L,2,62,62,0,0,124,124,card,360,358,90,0,0,none,0,,4,9,11.16
T20250020655,B20250007240,10/2/2025,20:03:19,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P013,Fortune Sunlite Oil 1L,Grocery,Oil,Fortune,1L,3,190,153.9,108.3,19,570,461.7,card,160,157,80,0,0,combo offer,0,,4,10,46.17
T20250020656,B20250007240,10/2/2025,20:03:19,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P023,Bread White 400g,Bakery,Bread,Britannia,400g,1,38,38,0,0,38,38,card,180,179,90,0,0,none,0,,4,15,5.7
T20250020657,B20250007240,10/2/2025,20:03:19,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P076,Apple 1kg,Fruits & Vegetables,Fruits,Local Farm,1kg,4,160,160,0,0,640,640,card,80,76,40,0,0,none,0,,4,12,76.8
T20250019862,B20250006963,10/2/2025,20:26:39,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P075,Banana 1dozen,Fruits & Vegetables,Fruits,Local Farm,12pcs,3,60,60,0,0,180,180,upi,240,237,60,0,0,none,0,,4,12,21.6
T20250019863,B20250006963,10/2/2025,20:26:39,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P007,Sugar 1kg,Grocery,Sugar,Local Mill,1kg,4,45,45,0,0,180,180,upi,480,476,120,0,0,none,0,,4,10,18
T20250019864,B20250006963,10/2/2025,20:26:39,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P018,Amul Gold Milk 1L,Dairy,Milk,Amul,1L,1,70,70,0,0,70,70,upi,300,299,100,0,0,none,0,,4,9,6.3
T20250019865,B20250006963,10/2/2025,20:26:39,Thursday,0,10,2025,,Cloudy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P057,Sensodyne Toothpaste 100g,Personal Care,Toothpaste,Sensodyne,100g,2,120,120,0,0,240,240,upi,120,118,30,0,0,none,0,,4,20,48
T20250073837,B20250025839,10/2/2025,21:12:45,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P080,Pampers Diapers Medium 30pcs,Baby Care,Diapers,Pampers,30pcs,3,520,520,0,0,1560,1560,upi,40,37,20,0,0,none,0,,4,14,218.4
T20250073838,B20250025839,10/2/2025,21:12:45,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P060,Himalaya Face Wash 100ml,Personal Care,Face Wash,Himalaya,100ml,2,140,140,0,0,280,280,upi,175,173,35,0,0,none,0,,4,20,56
T20250073839,B20250025839,10/2/2025,21:12:45,Thursday,0,10,2025,,Sunny,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P017,Amul Taaza Milk 1L,Dairy,Milk,Amul,1L,2,64,64,0,0,128,128,upi,480,478,120,0,0,none,0,,4,9,11.52
T20250056490,B20250019799,10/2/2025,21:16:01,Thursday,0,10,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P060,Himalaya Face Wash 100ml,Personal Care,Face Wash,Himalaya,100ml,2,140,140,0,0,280,280,upi,105,103,35,0,0,none,0,,3,20,56
