Date,Invoice_ID,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Total_Amount,Unit_Cost,Current_Stock,Reorder_Level,Lead_Time_Days,Payment_Method
2025-05-20 17:20:48,INV-20250520-0091,CUST-1100,Britannia Good Day Cashew Cookies 200g,Snacks,1,45.0,45.0,34.0,70,25,2,UPI
2025-05-20 09:46:09,INV-20250520-0092,CUST-1101,Britannia Good Day Cashew Cookies 200g,Snacks,1,45.0,45.0,34.0,70,25,2,UPI
2025-05-20 18:14:25,INV-20250520-0101,CUST-1113,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,2,195.0,390.0,152.0,22,10,4,Cash
2025-05-20 15:52:09,INV-20250520-0102,CUST-1114,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,3,195.0,585.0,152.0,22,10,4,UPI
2025-05-20 15:42:11,INV-20250520-0111,CUST-1126,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,1,60.0,60.0,46.0,18,8,2,UPI
2025-05-20 09:49:20,INV-20250520-0112,CUST-1127,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,UPI
2025-05-20 14:24:20,INV-20250520-0121,CUST-1139,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,Cash
2025-05-20 09:28:59,INV-20250520-0122,CUST-1140,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,1,185.0,185.0,148.0,40,15,3,UPI
2025-05-20 20:59:22,INV-20250520-0131,CUST-1002,Colgate Total Advanced Health Toothpaste 120g,Personal Care,3,125.0,375.0,96.0,60,20,3,UPI
2025-05-20 18:34:38,INV-20250520-0132,CUST-1003,Colgate Total Advanced Health Toothpaste 120g,Personal Care,2,125.0,250.0,96.0,60,20,3,Debit Card
2025-05-20 09:06:27,INV-20250520-0141,CUST-1015,Lays Indias Magic Masala Potato Chips 50g,Snacks,3,20.0,60.0,15.0,95,30,2,UPI
2025-05-21 12:23:14,INV-20250521-0001,CUST-1140,Amul Taaza Homogenised Toned Milk 1L,Dairy,2,72.0,144.0,58.0,48,15,2,UPI
2025-05-21 11:11:15,INV-20250521-0011,CUST-1003,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,1,55.0,55.0,42.0,32,10,1,UPI
2025-05-21 12:08:42,INV-20250521-0012,CUST-1004,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,3,55.0,165.0,42.0,32,10,1,UPI
2025-05-21 14:18:25,INV-20250521-0021,CUST-1016,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,3,28.0,84.0,21.0,85,25,4,Credit Card
2025-05-21 14:45:47,INV-20250521-0031,CUST-1029,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,1,165.0,165.0,138.0,42,15,3,UPI
2025-05-21 14:29:11,INV-20250521-0041,CUST-1042,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,3,56.0,168.0,44.0,110,35,2,UPI
2025-05-21 09:43:39,INV-20250521-0051,CUST-1055,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,3,275.0,825.0,230.0,28,12,3,UPI
2025-05-21 15:54:25,INV-20250521-0052,CUST-1056,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,1,275.0,275.0,230.0,28,12,3,UPI
2025-05-21 11:35:41,INV-20250521-0061,CUST-1068,Coca-Cola Original Taste 750ml PET Bottle,Beverages,2,40.0,80.0,29.0,64,20,2,Cash
2025-05-21 14:49:25,INV-20250521-0071,CUST-1081,Surf Excel Easy Wash Detergent Powder 1kg,Household,1,145.0,145.0,118.0,38,15,5,UPI
2025-05-21 10:11:37,INV-20250521-0081,CUST-1094,Dettol Original Liquid Handwash Refill 175ml,Personal Care,3,99.0,297.0,76.0,52,18,3,Credit Card
2025-05-21 21:42:59,INV-20250521-0082,CUST-1095,Dettol Original Liquid Handwash Refill 175ml,Personal Care,2,99.0,198.0,76.0,52,18,3,Credit Card
2025-05-21 20:32:13,INV-20250521-0091,CUST-1107,Britannia Good Day Cashew Cookies 200g,Snacks,3,45.0,135.0,34.0,70,25,2,Credit Card
2025-05-21 16:22:11,INV-20250521-0101,CUST-1120,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,2,195.0,390.0,152.0,22,10,4,Credit Card
2025-05-21 17:43:08,INV-20250521-0102,CUST-1121,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,3,195.0,585.0,152.0,22,10,4,Debit Card
2025-05-21 11:56:27,INV-20250521-0111,CUST-1133,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,UPI
2025-05-21 15:01:34,INV-20250521-0112,CUST-1134,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,UPI
2025-05-21 14:11:29,INV-20250521-0121,CUST-1146,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,UPI
2025-05-21 11:13:10,INV-20250521-0122,CUST-1147,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,1,185.0,185.0,148.0,40,15,3,UPI
2025-05-21 12:01:37,INV-20250521-0131,CUST-1009,Colgate Total Advanced Health Toothpaste 120g,Personal Care,1,125.0,125.0,96.0,60,20,3,Credit Card
2025-05-21 10:44:18,INV-20250521-0132,CUST-1010,Colgate Total Advanced Health Toothpaste 120g,Personal Care,2,125.0,250.0,96.0,60,20,3,UPI
2025-05-21 15:29:17,INV-20250521-0141,CUST-1022,Lays Indias Magic Masala Potato Chips 50g,Snacks,3,20.0,60.0,15.0,95,30,2,Credit Card
2025-05-22 20:39:26,INV-20250522-0001,CUST-1147,Amul Taaza Homogenised Toned Milk 1L,Dairy,1,72.0,72.0,58.0,48,15,2,Cash
2025-05-22 11:35:12,INV-20250522-0011,CUST-1010,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,1,55.0,55.0,42.0,32,10,1,UPI
2025-05-22 11:43:17,INV-20250522-0012,CUST-1011,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,1,55.0,55.0,42.0,32,10,1,Credit Card
2025-05-22 15:51:50,INV-20250522-0021,CUST-1023,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,1,28.0,28.0,21.0,85,25,4,Cash
2025-05-22 19:20:03,INV-20250522-0022,CUST-1024,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,2,28.0,56.0,21.0,85,25,4,UPI
2025-05-22 15:18:05,INV-20250522-0031,CUST-1036,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,3,165.0,495.0,138.0,42,15,3,UPI
2025-05-22 12:44:07,INV-20250522-0032,CUST-1037,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,1,165.0,165.0,138.0,42,15,3,Cash
2025-05-22 19:42:38,INV-20250522-0041,CUST-1049,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,3,56.0,168.0,44.0,110,35,2,UPI
2025-05-22 18:01:12,INV-20250522-0051,CUST-1062,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,1,275.0,275.0,230.0,28,12,3,Debit Card
2025-05-22 18:24:57,INV-20250522-0052,CUST-1063,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,2,275.0,550.0,230.0,28,12,3,UPI
2025-05-22 09:38:49,INV-20250522-0061,CUST-1075,Coca-Cola Original Taste 750ml PET Bottle,Beverages,3,40.0,120.0,29.0,64,20,2,Credit Card
2025-05-22 15:25:55,INV-20250522-0062,CUST-1076,Coca-Cola Original Taste 750ml PET Bottle,Beverages,1,40.0,40.0,29.0,64,20,2,UPI
2025-05-22 17:43:51,INV-20250522-0071,CUST-1088,Surf Excel Easy Wash Detergent Powder 1kg,Household,3,145.0,435.0,118.0,38,15,5,UPI
2025-05-22 20:40:44,INV-20250522-0081,CUST-1101,Dettol Original Liquid Handwash Refill 175ml,Personal Care,2,99.0,198.0,76.0,52,18,3,Credit Card
2025-05-22 11:25:19,INV-20250522-0082,CUST-1102,Dettol Original Liquid Handwash Refill 175ml,Personal Care,3,99.0,297.0,76.0,52,18,3,Debit Card
2025-05-22 16:18:34,INV-20250522-0091,CUST-1114,Britannia Good Day Cashew Cookies 200g,Snacks,3,45.0,135.0,34.0,70,25,2,UPI
2025-05-22 09:49:51,INV-20250522-0092,CUST-1115,Britannia Good Day Cashew Cookies 200g,Snacks,3,45.0,135.0,34.0,70,25,2,UPI
2025-05-22 19:08:13,INV-20250522-0101,CUST-1127,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,1,195.0,195.0,152.0,22,10,4,Credit Card
2025-05-22 14:55:58,INV-20250522-0102,CUST-1128,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,3,195.0,585.0,152.0,22,10,4,UPI
2025-05-22 11:55:35,INV-20250522-0111,CUST-1140,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,1,60.0,60.0,46.0,18,8,2,UPI
2025-05-22 10:23:46,INV-20250522-0112,CUST-1141,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,1,60.0,60.0,46.0,18,8,2,Debit Card
2025-05-22 21:11:39,INV-20250522-0121,CUST-1003,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,Credit Card
2025-05-22 18:33:59,INV-20250522-0122,CUST-1004,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,3,185.0,555.0,148.0,40,15,3,Debit Card
2025-05-22 10:02:49,INV-20250522-0131,CUST-1016,Colgate Total Advanced Health Toothpaste 120g,Personal Care,1,125.0,125.0,96.0,60,20,3,Credit Card
2025-05-22 17:50:40,INV-20250522-0132,CUST-1017,Colgate Total Advanced Health Toothpaste 120g,Personal Care,1,125.0,125.0,96.0,60,20,3,Credit Card
2025-05-22 14:29:08,INV-20250522-0141,CUST-1029,Lays Indias Magic Masala Potato Chips 50g,Snacks,1,20.0,20.0,15.0,95,30,2,UPI
2025-05-23 10:14:51,INV-20250523-0001,CUST-1004,Amul Taaza Homogenised Toned Milk 1L,Dairy,3,72.0,216.0,58.0,48,15,2,UPI
2025-05-23 11:36:30,INV-20250523-0011,CUST-1017,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,2,55.0,110.0,42.0,32,10,1,Credit Card
2025-05-23 20:49:42,INV-20250523-0012,CUST-1018,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,2,55.0,110.0,42.0,32,10,1,UPI
2025-05-23 11:06:44,INV-20250523-0021,CUST-1030,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,1,28.0,28.0,21.0,85,25,4,Credit Card
2025-05-23 13:41:05,INV-20250523-0022,CUST-1031,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,1,28.0,28.0,21.0,85,25,4,Cash
2025-05-23 15:56:00,INV-20250523-0031,CUST-1043,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,2,165.0,330.0,138.0,42,15,3,UPI
2025-05-23 19:03:10,INV-20250523-0041,CUST-1056,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,1,56.0,56.0,44.0,110,35,2,Cash
2025-05-23 11:48:20,INV-20250523-0042,CUST-1057,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,2,56.0,112.0,44.0,110,35,2,UPI
2025-05-23 17:53:12,INV-20250523-0051,CUST-1069,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,2,275.0,550.0,230.0,28,12,3,Cash
2025-05-23 10:06:51,INV-20250523-0061,CUST-1082,Coca-Cola Original Taste 750ml PET Bottle,Beverages,2,40.0,80.0,29.0,64,20,2,UPI
2025-05-23 21:05:20,INV-20250523-0062,CUST-1083,Coca-Cola Original Taste 750ml PET Bottle,Beverages,3,40.0,120.0,29.0,64,20,2,UPI
2025-05-23 11:50:19,INV-20250523-0071,CUST-1095,Surf Excel Easy Wash Detergent Powder 1kg,Household,1,145.0,145.0,118.0,38,15,5,Credit Card
2025-05-23 10:30:56,INV-20250523-0081,CUST-1108,Dettol Original Liquid Handwash Refill 175ml,Personal Care,2,99.0,198.0,76.0,52,18,3,Credit Card
2025-05-23 09:32:34,INV-20250523-0082,CUST-1109,Dettol Original Liquid Handwash Refill 175ml,Personal Care,3,99.0,297.0,76.0,52,18,3,Credit Card
2025-05-23 16:40:41,INV-20250523-0091,CUST-1121,Britannia Good Day Cashew Cookies 200g,Snacks,2,45.0,90.0,34.0,70,25,2,Credit Card
2025-05-23 21:41:05,INV-20250523-0101,CUST-1134,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,3,195.0,585.0,152.0,22,10,4,UPI
2025-05-23 21:44:57,INV-20250523-0111,CUST-1147,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,Credit Card
2025-05-23 11:15:53,INV-20250523-0112,CUST-1148,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,UPI
2025-05-23 20:46:21,INV-20250523-0121,CUST-1010,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,1,185.0,185.0,148.0,40,15,3,UPI
2025-05-23 09:27:53,INV-20250523-0122,CUST-1011,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,2,185.0,370.0,148.0,40,15,3,Credit Card
2025-05-23 16:27:54,INV-20250523-0131,CUST-1023,Colgate Total Advanced Health Toothpaste 120g,Personal Care,3,125.0,375.0,96.0,60,20,3,Credit Card
2025-05-23 19:44:51,INV-20250523-0132,CUST-1024,Colgate Total Advanced Health Toothpaste 120g,Personal Care,1,125.0,125.0,96.0,60,20,3,Credit Card
2025-05-23 14:29:23,INV-20250523-0141,CUST-1036,Lays Indias Magic Masala Potato Chips 50g,Snacks,3,20.0,60.0,15.0,95,30,2,UPI
2025-05-24 12:03:54,INV-20250524-0001,CUST-1011,Amul Taaza Homogenised Toned Milk 1L,Dairy,1,72.0,72.0,58.0,48,15,2,UPI
2025-05-24 09:32:37,INV-20250524-0011,CUST-1024,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,3,55.0,165.0,42.0,32,10,1,UPI
2025-05-24 21:03:34,INV-20250524-0012,CUST-1025,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,2,55.0,110.0,42.0,32,10,1,UPI
2025-05-24 18:22:15,INV-20250524-0013,CUST-1026,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,4,55.0,220.0,42.0,32,10,1,Debit Card
2025-05-24 15:07:55,INV-20250524-0021,CUST-1037,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,5,28.0,140.0,21.0,85,25,4,Credit Card
2025-05-24 10:12:27,INV-20250524-0031,CUST-1050,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,5,165.0,825.0,138.0,42,15,3,Credit Card
2025-05-24 16:52:02,INV-20250524-0041,CUST-1063,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,3,56.0,168.0,44.0,110,35,2,Credit Card
2025-05-24 18:27:01,INV-20250524-0042,CUST-1064,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,5,56.0,280.0,44.0,110,35,2,Credit Card
2025-05-24 16:22:11,INV-20250524-0043,CUST-1065,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,1,56.0,56.0,44.0,110,35,2,UPI
2025-05-24 11:58:40,INV-20250524-0051,CUST-1076,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,5,275.0,1375.0,230.0,28,12,3,Credit Card
2025-05-24 15:41:31,INV-20250524-0052,CUST-1077,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,4,275.0,1100.0,230.0,28,12,3,Cash
2025-05-24 10:13:39,INV-20250524-0053,CUST-1078,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,4,275.0,1100.0,230.0,28,12,3,UPI
2025-05-24 09:01:11,INV-20250524-0061,CUST-1089,Coca-Cola Original Taste 750ml PET Bottle,Beverages,1,40.0,40.0,29.0,64,20,2,UPI
2025-05-24 10:46:35,INV-20250524-0062,CUST-1090,Coca-Cola Original Taste 750ml PET Bottle,Beverages,5,40.0,200.0,29.0,64,20,2,UPI
2025-05-24 15:07:32,INV-20250524-0071,CUST-1102,Surf Excel Easy Wash Detergent Powder 1kg,Household,1,145.0,145.0,118.0,38,15,5,UPI
2025-05-24 15:18:03,INV-20250524-0081,CUST-1115,Dettol Original Liquid Handwash Refill 175ml,Personal Care,1,99.0,99.0,76.0,52,18,3,Credit Card
2025-05-24 21:09:44,INV-20250524-0082,CUST-1116,Dettol Original Liquid Handwash Refill 175ml,Personal Care,4,99.0,396.0,76.0,52,18,3,UPI
2025-05-24 10:18:47,INV-20250524-0083,CUST-1117,Dettol Original Liquid Handwash Refill 175ml,Personal Care,5,99.0,495.0,76.0,52,18,3,Cash
2025-05-24 13:15:32,INV-20250524-0091,CUST-1128,Britannia Good Day Cashew Cookies 200g,Snacks,2,45.0,90.0,34.0,70,25,2,Cash
2025-05-24 15:46:40,INV-20250524-0092,CUST-1129,Britannia Good Day Cashew Cookies 200g,Snacks,4,45.0,180.0,34.0,70,25,2,UPI
2025-05-24 12:31:24,INV-20250524-0101,CUST-1141,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,1,195.0,195.0,152.0,22,10,4,Cash
2025-05-24 11:42:42,INV-20250524-0102,CUST-1142,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,5,195.0,975.0,152.0,22,10,4,UPI
2025-05-24 19:23:13,INV-20250524-0111,CUST-1004,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,UPI
2025-05-24 10:04:50,INV-20250524-0112,CUST-1005,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,5,60.0,300.0,46.0,18,8,2,Cash
2025-05-24 12:29:02,INV-20250524-0113,CUST-1006,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,1,60.0,60.0,46.0,18,8,2,UPI
2025-05-24 10:52:38,INV-20250524-0121,CUST-1017,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,5,185.0,925.0,148.0,40,15,3,UPI
2025-05-24 10:44:13,INV-20250524-0131,CUST-1030,Colgate Total Advanced Health Toothpaste 120g,Personal Care,4,125.0,500.0,96.0,60,20,3,Cash
2025-05-24 17:22:04,INV-20250524-0132,CUST-1031,Colgate Total Advanced Health Toothpaste 120g,Personal Care,2,125.0,250.0,96.0,60,20,3,UPI
2025-05-24 18:40:16,INV-20250524-0141,CUST-1043,Lays Indias Magic Masala Potato Chips 50g,Snacks,3,20.0,60.0,15.0,95,30,2,Cash
2025-05-24 11:24:57,INV-20250524-0142,CUST-1044,Lays Indias Magic Masala Potato Chips 50g,Snacks,3,20.0,60.0,15.0,95,30,2,UPI
2025-05-25 19:48:54,INV-20250525-0001,CUST-1018,Amul Taaza Homogenised Toned Milk 1L,Dairy,4,72.0,288.0,58.0,48,15,2,UPI
2025-05-25 10:32:04,INV-20250525-0011,CUST-1031,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,5,55.0,275.0,42.0,32,10,1,Debit Card
2025-05-25 17:18:15,INV-20250525-0012,CUST-1032,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,3,55.0,165.0,42.0,32,10,1,Debit Card
2025-05-25 12:44:53,INV-20250525-0021,CUST-1044,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,5,28.0,140.0,21.0,85,25,4,Credit Card
2025-05-25 18:26:39,INV-20250525-0022,CUST-1045,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,1,28.0,28.0,21.0,85,25,4,UPI
2025-05-25 10:22:23,INV-20250525-0031,CUST-1057,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,2,165.0,330.0,138.0,42,15,3,Cash
2025-05-25 18:26:42,INV-20250525-0041,CUST-1070,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,2,56.0,112.0,44.0,110,35,2,UPI
2025-05-25 11:56:11,INV-20250525-0042,CUST-1071,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,1,56.0,56.0,44.0,110,35,2,Credit Card
2025-05-25 11:29:27,INV-20250525-0043,CUST-1072,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,2,56.0,112.0,44.0,110,35,2,UPI
2025-05-25 16:36:44,INV-20250525-0051,CUST-1083,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,3,275.0,825.0,230.0,28,12,3,UPI
2025-05-25 15:40:19,INV-20250525-0052,CUST-1084,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,3,275.0,825.0,230.0,28,12,3,Debit Card
2025-05-25 13:34:02,INV-20250525-0053,CUST-1085,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,1,275.0,275.0,230.0,28,12,3,UPI
2025-05-25 19:44:02,INV-20250525-0061,CUST-1096,Coca-Cola Original Taste 750ml PET Bottle,Beverages,2,40.0,80.0,29.0,64,20,2,Cash
2025-05-25 12:40:26,INV-20250525-0071,CUST-1109,Surf Excel Easy Wash Detergent Powder 1kg,Household,5,145.0,725.0,118.0,38,15,5,Credit Card
2025-05-25 21:17:08,INV-20250525-0072,CUST-1110,Surf Excel Easy Wash Detergent Powder 1kg,Household,1,145.0,145.0,118.0,38,15,5,Cash
2025-05-25 15:19:00,INV-20250525-0073,CUST-1111,Surf Excel Easy Wash Detergent Powder 1kg,Household,2,145.0,290.0,118.0,38,15,5,UPI
2025-05-25 13:39:33,INV-20250525-0081,CUST-1122,Dettol Original Liquid Handwash Refill 175ml,Personal Care,5,99.0,495.0,76.0,52,18,3,Cash
2025-05-25 13:18:39,INV-20250525-0091,CUST-1135,Britannia Good Day Cashew Cookies 200g,Snacks,5,45.0,225.0,34.0,70,25,2,UPI
2025-05-25 17:02:05,INV-20250525-0101,CUST-1148,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,4,195.0,780.0,152.0,22,10,4,Credit Card
2025-05-25 20:52:44,INV-20250525-0102,CUST-1149,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,2,195.0,390.0,152.0,22,10,4,Debit Card
2025-05-25 10:04:59,INV-20250525-0103,CUST-1000,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,5,195.0,975.0,152.0,22,10,4,UPI
2025-05-25 14:22:48,INV-20250525-0111,CUST-1011,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,5,60.0,300.0,46.0,18,8,2,UPI
2025-05-25 11:39:18,INV-20250525-0112,CUST-1012,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,2,60.0,120.0,46.0,18,8,2,UPI
2025-05-25 11:41:10,INV-20250525-0113,CUST-1013,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,5,60.0,300.0,46.0,18,8,2,Debit Card
2025-05-25 18:10:18,INV-20250525-0121,CUST-1024,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,1,185.0,185.0,148.0,40,15,3,Credit Card
2025-05-25 10:30:53,INV-20250525-0122,CUST-1025,Cadbury Dairy Milk Silk Chocolate Bar 150g,Confectionery,1,185.0,185.0,148.0,40,15,3,UPI
2025-05-25 12:00:38,INV-20250525-0131,CUST-1037,Colgate Total Advanced Health Toothpaste 120g,Personal Care,5,125.0,625.0,96.0,60,20,3,Credit Card
2025-05-25 17:51:47,INV-20250525-0132,CUST-1038,Colgate Total Advanced Health Toothpaste 120g,Personal Care,3,125.0,375.0,96.0,60,20,3,Credit Card
2025-05-25 20:21:24,INV-20250525-0141,CUST-1050,Lays Indias Magic Masala Potato Chips 50g,Snacks,3,20.0,60.0,15.0,95,30,2,UPI
2025-05-25 19:43:30,INV-20250525-0142,CUST-1051,Lays Indias Magic Masala Potato Chips 50g,Snacks,2,20.0,40.0,15.0,95,30,2,UPI
2025-05-25 11:31:10,INV-20250525-0143,CUST-1052,Lays Indias Magic Masala Potato Chips 50g,Snacks,3,20.0,60.0,15.0,95,30,2,Credit Card
2025-05-26 14:32:44,INV-20250526-0001,CUST-1025,Amul Taaza Homogenised Toned Milk 1L,Dairy,1,72.0,72.0,58.0,48,15,2,UPI
2025-05-26 10:22:24,INV-20250526-0002,CUST-1026,Amul Taaza Homogenised Toned Milk 1L,Dairy,1,72.0,72.0,58.0,48,15,2,UPI
2025-05-26 17:45:08,INV-20250526-0011,CUST-1038,Harvest Gold 100% Atta Whole Wheat Bread 400g,Bakery,3,55.0,165.0,42.0,32,10,1,UPI
2025-05-26 09:59:24,INV-20250526-0021,CUST-1051,Tata Salt Vacuum Evaporated Iodised Salt 1kg,Staples,2,28.0,56.0,21.0,85,25,4,UPI
2025-05-26 10:11:19,INV-20250526-0031,CUST-1064,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,1,165.0,165.0,138.0,42,15,3,Credit Card
2025-05-26 19:21:37,INV-20250526-0032,CUST-1065,Fortune Sunlite Refined Sunflower Oil 1L Pouch,Staples,2,165.0,330.0,138.0,42,15,3,Cash
2025-05-26 13:54:14,INV-20250526-0041,CUST-1077,Nestle Maggi 2-Minute Masala Instant Noodles 280g,Instant Food,2,56.0,112.0,44.0,110,35,2,UPI
2025-05-26 16:26:39,INV-20250526-0051,CUST-1090,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,2,275.0,550.0,230.0,28,12,3,UPI
2025-05-26 09:34:41,INV-20250526-0052,CUST-1091,Aashirvaad Superior MP Shudh Chakki Atta 5kg,Staples,1,275.0,275.0,230.0,28,12,3,Cash
2025-05-26 21:04:53,INV-20250526-0061,CUST-1103,Coca-Cola Original Taste 750ml PET Bottle,Beverages,1,40.0,40.0,29.0,64,20,2,UPI
2025-05-26 18:06:10,INV-20250526-0062,CUST-1104,Coca-Cola Original Taste 750ml PET Bottle,Beverages,1,40.0,40.0,29.0,64,20,2,UPI
2025-05-26 12:18:05,INV-20250526-0071,CUST-1116,Surf Excel Easy Wash Detergent Powder 1kg,Household,3,145.0,435.0,118.0,38,15,5,UPI
2025-05-26 12:00:32,INV-20250526-0072,CUST-1117,Surf Excel Easy Wash Detergent Powder 1kg,Household,1,145.0,145.0,118.0,38,15,5,UPI
2025-05-26 14:38:11,INV-20250526-0081,CUST-1129,Dettol Original Liquid Handwash Refill 175ml,Personal Care,3,99.0,297.0,76.0,52,18,3,UPI
2025-05-26 21:54:02,INV-20250526-0082,CUST-1130,Dettol Original Liquid Handwash Refill 175ml,Personal Care,2,99.0,198.0,76.0,52,18,3,Credit Card
2025-05-26 19:16:26,INV-20250526-0091,CUST-1142,Britannia Good Day Cashew Cookies 200g,Snacks,2,45.0,90.0,34.0,70,25,2,UPI
2025-05-26 19:09:44,INV-20250526-0092,CUST-1143,Britannia Good Day Cashew Cookies 200g,Snacks,3,45.0,135.0,34.0,70,25,2,Credit Card
2025-05-26 10:29:47,INV-20250526-0101,CUST-1005,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,1,195.0,195.0,152.0,22,10,4,Debit Card
2025-05-26 10:03:01,INV-20250526-0102,CUST-1006,Lipton Green Tea Honey Lemon Flavour 25 Bags,Beverages,3,195.0,585.0,152.0,22,10,4,Debit Card
2025-05-26 12:43:47,INV-20250526-0111,CUST-1018,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,3,60.0,180.0,46.0,18,8,2,UPI
2025-05-26 16:33:10,INV-20250526-0112,CUST-1019,Epigamia Artisanal Greek Yogurt Strawberry 90g,Dairy,1,60.0,60.0,46.0,18,8,2,Cash
